date,open,high,low,close,volume
2023-05-24,314.79,316.5,312.61,313.85,13123851.0
2023-05-25,323.24,326.9,320.0,325.92,24799235.0
2023-05-26,323.98,333.4,323.88,332.89,21482038.0
2023-05-30,335.23,335.74,330.52,331.21,17343651.0
2023-05-31,332.29,335.94,327.33,328.39,19039072.0
2023-06-01,326.13,333.53,324.72,332.58,13844577.0
2023-06-02,334.0,337.5,332.55,335.4,14584416.0
2023-06-05,335.22,338.56,334.66,335.94,11991996.0
2023-06-06,335.57,335.57,332.17,333.68,12123569.0
2023-06-07,331.65,334.49,322.5,323.38,24086217.0
2023-06-08,323.94,326.64,323.35,325.26,12817358.0
2023-06-09,324.92,329.99,324.41,326.79,12948878.0
2023-06-12,328.6,332.1,325.16,331.85,12761608.0
2023-06-13,334.47,336.98,330.39,334.29,12206092.0
2023-06-14,334.05,339.04,332.81,337.34,13928937.0
2023-06-15,337.48,349.84,337.2,348.1,22092508.0
2023-06-16,351.07,351.47,341.95,342.33,24176698.0
2023-06-20,339.27,342.08,335.86,338.05,14660231.0
2023-06-21,336.29,337.73,332.07,333.56,11937648.0
2023-06-22,334.12,340.12,333.34,339.71,13867848.0
2023-06-23,334.36,337.96,333.45,335.02,11373455.0
2023-06-26,333.85,336.11,328.49,328.6,11858634.0
2023-06-27,331.87,336.15,329.3,334.57,12447090.0
2023-06-28,334.66,337.98,333.81,335.85,11326589.0
2023-06-29,334.7,336.11,332.62,335.05,9407361.0
2023-06-30,337.69,342.73,337.2,340.54,13018266.0
2023-07-03,339.2,340.9,336.57,337.99,7274970.0
2023-07-05,335.13,341.65,334.72,338.15,9721129.0
2023-07-06,337.37,342.99,335.5,341.27,17098341.0
2023-07-07,339.32,341.79,337.0,337.22,11847919.0
2023-07-10,334.59,335.23,327.59,331.83,20245150.0
2023-07-11,331.06,332.86,327.0,332.47,16807244.0
2023-07-12,336.63,341.66,335.67,337.2,17359127.0
2023-07-13,339.56,343.74,339.02,342.66,12232799.0
2023-07-14,347.59,351.43,344.31,345.24,17075205.0
2023-07-17,345.71,346.99,342.2,345.73,10790415.0
2023-07-18,346.02,366.78,342.17,359.49,45102386.0
2023-07-19,361.75,362.46,352.43,355.08,23924764.0
2023-07-20,353.57,357.97,345.37,346.87,19358858.0
2023-07-21,349.28,350.3,339.83,343.77,22977757.0
2023-07-24,345.82,346.92,342.31,345.11,14255355.0
2023-07-25,347.16,351.89,345.07,350.98,20623625.0
2023-07-26,341.44,344.67,333.11,337.77,38193737.0
2023-07-27,340.48,341.33,329.05,330.72,25341250.0
2023-07-28,333.67,340.01,333.17,338.37,17604102.0
2023-07-31,336.92,337.7,333.36,335.92,14410822.0
2023-08-01,335.09,338.54,333.7,336.34,11039614.0
2023-08-02,333.63,333.63,326.35,327.5,16237145.0
2023-08-03,326.1,329.88,325.95,326.66,10695839.0
2023-08-04,331.95,335.14,327.24,327.78,14532057.0
2023-08-07,328.37,331.11,327.52,330.11,9349492.0
2023-08-08,327.16,328.75,323.0,326.05,12564900.0
2023-08-09,326.47,327.11,321.04,322.23,10967570.0
2023-08-10,325.99,328.26,321.18,322.93,10947822.0
2023-08-11,320.36,322.41,319.21,321.01,11495733.0
2023-08-14,321.39,324.06,320.08,324.04,10049605.0
2023-08-15,322.86,325.09,320.9,321.86,10175149.0
2023-08-16,320.8,324.42,319.8,320.4,9862985.0
2023-08-17,320.68,321.87,316.21,316.88,11360678.0
2023-08-18,314.5,318.38,311.55,316.48,14166541.0
2023-08-21,317.93,322.77,317.04,321.88,9936763.0
2023-08-22,325.48,326.08,321.46,322.46,8474217.0
2023-08-23,323.82,329.2,323.46,327.0,9764472.0
2023-08-24,332.85,332.98,319.96,319.97,11581838.0
2023-08-25,321.47,325.36,318.8,322.98,10875244.0
2023-08-28,325.66,326.15,321.72,323.7,8021112.0
2023-08-29,321.88,328.99,321.88,328.41,9874660.0
2023-08-30,328.72,329.81,326.44,328.79,7775608.0
2023-08-31,329.2,330.91,326.78,327.76,9431387.0
2023-09-01,331.24,331.99,326.78,328.66,7711014.0
2023-09-05,329.13,334.85,328.66,333.55,9348573.0
2023-09-06,333.39,334.46,330.18,332.88,9192411.0
2023-09-07,331.29,333.08,329.03,329.91,9194554.0
2023-09-08,330.09,336.16,329.46,334.27,10970487.0
2023-09-11,337.41,338.42,335.43,337.94,8416113.0
2023-09-12,335.88,336.79,331.48,331.77,8867065.0
2023-09-13,331.47,336.85,331.17,336.06,8082187.0
2023-09-14,339.0,340.86,336.57,338.7,10460089.0
2023-09-15,336.92,337.4,329.65,330.22,16624832.0
2023-09-18,327.64,330.4,326.36,329.06,8896393.0
2023-09-19,326.0,329.39,324.51,328.65,9434132.0
2023-09-20,329.51,329.59,320.51,320.77,10808447.0
2023-09-21,319.23,325.35,315.0,319.53,21441450.0
2023-09-22,321.32,321.45,316.15,317.01,10950852.0
2023-09-25,316.93,317.67,315.0,317.54,9730491.0
2023-09-26,315.19,315.88,310.02,312.14,15035801.0
2023-09-27,312.3,314.3,309.69,312.79,11464133.0
2023-09-28,310.99,315.48,309.45,313.64,11116968.0
2023-09-29,317.9,319.47,314.98,315.75,11144049.0
2023-10-02,316.31,321.89,315.18,321.8,11653605.0
2023-10-03,320.83,321.39,311.21,313.39,12346256.0
2023-10-04,314.17,320.04,314.0,318.95,11140717.0
2023-10-05,319.24,319.98,314.9,319.36,9637641.0
2023-10-06,316.55,329.19,316.3,327.26,13933720.0
2023-10-09,324.75,330.3,323.18,329.82,11402807.0
2023-10-10,330.8,331.1,327.67,328.39,12703395.0
2023-10-11,331.22,332.82,329.14,332.42,10972773.0
2023-10-12,330.65,333.63,328.72,331.16,12141344.0
2023-10-13,332.41,333.83,326.36,327.73,10746672.0
2023-10-16,331.05,336.14,330.6,332.64,13002755.0
2023-10-17,329.59,333.46,327.41,332.06,10487633.0
2023-10-18,332.49,335.59,328.3,330.11,14135025.0
2023-10-19,332.25,336.88,330.91,331.32,15831829.0
2023-10-20,331.77,331.92,325.45,326.67,14674982.0
2023-10-23,325.51,332.73,324.39,329.32,13045872.0
2023-10-24,331.23,331.84,327.6,330.53,13932444.0
2023-10-25,345.09,346.2,337.62,340.67,33663436.0
2023-10-26,340.54,341.63,326.94,327.89,23565735.0
2023-10-27,330.36,336.72,328.4,329.81,18644873.0
2023-10-30,333.41,339.45,331.83,337.31,13937099.0
2023-10-31,338.89,339.0,334.69,338.11,10889564.0
2023-11-01,339.79,347.42,339.65,346.07,16226725.0
2023-11-02,347.13,348.83,344.77,348.32,13906870.0
2023-11-03,349.63,354.39,347.33,352.8,13221920.0
2023-11-06,353.46,357.54,353.35,356.53,12868061.0
2023-11-07,359.54,362.46,357.63,360.53,13756882.0
2023-11-08,361.68,363.87,360.55,363.2,12378165.0
2023-11-09,362.19,364.79,360.36,360.69,11908141.0
2023-11-10,361.69,370.09,361.07,369.67,14197757.0
2023-11-13,368.13,368.47,365.9,366.68,11675769.0
2023-11-14,371.04,371.95,367.34,370.27,15536536.0
2023-11-15,371.35,373.13,367.11,369.67,14398495.0
2023-11-16,370.95,376.35,370.18,376.17,15786368.0
2023-11-17,373.76,374.37,367.0,369.85,23204125.0
2023-11-20,371.01,378.87,371.0,377.44,27543076.0
2023-11-21,375.69,376.23,371.12,373.07,15262173.0
2023-11-22,377.99,379.79,374.96,377.85,13776829.0
2023-11-24,377.33,377.97,375.13,377.43,5250808.0
2023-11-27,376.8,380.64,376.2,378.61,10786520.0
2023-11-28,378.35,383.0,378.16,382.7,11905095.0
2023-11-29,383.75,384.3,377.44,378.85,15093071.0
2023-11-30,378.49,380.09,375.47,378.91,11568756.0
2023-12-01,377.16,378.16,371.31,374.51,18757639.0
2023-12-04,369.15,369.52,362.9,369.14,20146890.0
2023-12-05,366.45,373.08,365.62,372.52,14029813.0
2023-12-06,373.49,374.18,368.03,368.8,12203557.0
2023-12-07,368.2,371.46,366.32,370.95,12107345.0
2023-12-08,368.94,374.46,368.23,374.23,10994669.0
2023-12-11,368.45,371.6,366.1,371.3,15437603.0
2023-12-12,370.79,374.42,370.46,374.38,12931537.0
2023-12-13,376.11,377.64,370.77,374.37,15432423.0
2023-12-14,373.31,373.76,364.13,365.93,26308572.0
2023-12-15,366.85,372.4,366.28,370.73,26154069.0
2023-12-18,369.65,373.0,368.68,372.65,10802170.0
2023-12-19,371.5,373.26,369.84,373.26,10378519.0
2023-12-20,375.0,376.03,370.53,370.62,14416919.0
2023-12-21,372.59,374.41,370.04,373.54,9435284.0
2023-12-22,373.68,375.18,372.71,374.58,8027514.0
2023-12-26,375.0,376.94,373.5,374.66,7019773.0
2023-12-27,373.7,375.06,372.81,374.07,7439340.0
2023-12-28,375.32,376.46,374.16,375.28,7931604.0
2023-12-29,376.0,377.16,373.48,376.04,9566663.0
2024-01-02,373.69,375.9,366.77,370.87,12197400.0
2024-01-03,368.99,373.26,368.51,370.6,10102892.0
2024-01-04,370.67,373.1,367.17,367.94,10330836.0
2024-01-05,368.97,372.06,366.5,367.75,10201697.0
2024-01-08,369.3,375.2,369.01,374.69,11493585.0
2024-01-09,372.03,375.99,371.19,375.79,10407998.0
2024-01-10,376.49,384.17,376.32,382.77,13773929.0
2024-01-11,385.9,390.68,380.38,384.63,15727330.0
2024-01-12,385.45,388.68,384.65,388.47,11387842.0
2024-01-16,393.72,394.03,387.62,390.27,14115332.0
2024-01-17,387.75,390.11,384.81,389.47,10705702.0
2024-01-18,391.71,393.99,390.12,393.87,11393315.0
2024-01-19,395.76,398.67,393.5,398.67,15026862.0
2024-01-22,399.91,400.62,393.59,396.51,12592935.0
2024-01-23,395.69,399.38,393.93,398.9,9066680.0
2024-01-24,401.61,405.63,400.45,402.56,12350878.0
2024-01-25,404.32,407.01,402.52,404.87,11703208.0
2024-01-26,404.36,406.17,402.43,403.93,8991709.0
2024-01-29,406.02,409.98,404.33,409.72,12042096.0
2024-01-30,412.26,413.05,406.45,408.59,15830593.0
2024-01-31,406.96,415.32,397.21,397.58,28064878.0
2024-02-01,401.98,408.0,401.8,403.78,18058953.0
2024-02-02,403.93,412.65,403.56,411.22,15606148.0
2024-02-05,409.49,411.16,403.99,405.65,12423035.0
2024-02-06,405.87,407.97,402.91,405.49,10518665.0
2024-02-07,407.44,414.3,407.4,414.05,10604586.0
2024-02-08,414.09,415.56,412.53,414.11,8452434.0
2024-02-09,415.44,420.82,415.09,420.55,10894935.0
2024-02-12,420.46,420.74,414.75,415.26,9987553.0
2024-02-13,404.85,410.08,403.39,406.32,14747200.0
2024-02-14,408.07,409.84,404.57,409.49,11070802.0
2024-02-15,408.14,409.13,404.29,406.56,12103155.0
2024-02-16,407.87,408.29,403.44,404.06,9967580.0
2024-02-20,403.33,404.49,398.01,402.79,10652772.0
2024-02-21,400.0,402.29,397.22,402.18,8749607.0
2024-02-22,410.18,412.83,408.57,411.65,13023867.0
2024-02-23,415.61,415.86,408.97,410.34,7901460.0
2024-02-26,411.4,412.16,407.36,407.54,7300117.0
2024-02-27,407.91,408.32,403.85,407.48,7533631.0
2024-02-28,408.18,409.3,405.32,407.72,6802988.0
2024-02-29,408.77,414.2,405.92,413.64,11252633.0
2024-03-01,411.21,415.87,410.88,415.5,9194951.0
2024-03-04,413.45,417.35,412.32,414.92,8613494.0
2024-03-05,414.09,414.25,400.64,402.65,14712645.0
2024-03-06,402.93,405.16,398.39,402.09,13187561.0
2024-03-07,406.34,409.78,402.24,409.14,9372026.0
2024-03-08,407.83,410.42,404.33,406.22,9016011.0
2024-03-11,403.77,405.68,401.26,404.52,8235360.0
2024-03-12,407.62,415.57,406.79,415.28,11193891.0
2024-03-13,418.17,418.18,411.45,415.1,8189030.0
2024-03-14,420.17,427.82,417.99,425.22,19836744.0
2024-03-15,419.29,422.6,412.79,416.42,18946656.0
2024-03-18,414.25,420.73,413.78,417.32,8955099.0
2024-03-19,417.96,421.67,415.55,421.41,9123384.0
2024-03-20,422.0,425.96,420.66,425.23,8903220.0
2024-03-21,429.83,430.82,427.16,429.37,9800062.0
2024-03-22,429.7,429.86,426.07,428.74,6687322.0
2024-03-25,425.39,427.41,421.61,422.86,7897185.0
2024-03-26,425.62,425.99,421.35,421.65,7498634.0
2024-03-27,424.44,424.45,419.01,421.43,7220903.0
2024-03-28,421.36,421.87,419.12,420.72,7483218.0
2024-04-01,423.95,427.89,422.22,424.57,8147716.0
2024-04-02,420.17,422.38,417.84,421.44,7670336.0
2024-04-03,419.73,423.26,419.08,420.45,8512431.0
2024-04-04,424.97,428.67,417.57,417.88,8499969.0
2024-04-05,419.76,426.51,418.32,425.52,7376988.0
2024-04-08,425.17,427.28,423.3,424.59,6793758.0
2024-04-09,426.44,427.74,421.62,426.28,5990706.0
2024-04-10,422.19,424.03,419.7,423.26,8225981.0
2024-04-11,425.83,429.37,422.36,427.93,8543039.0
2024-04-12,424.05,425.18,419.77,421.9,8687265.0
2024-04-15,426.6,426.82,413.43,413.64,9251495.0
2024-04-16,414.57,418.4,413.73,414.58,7177607.0
2024-04-17,417.25,418.88,410.33,411.84,7535967.0
2024-04-18,410.79,411.89,403.95,404.27,8897352.0
2024-04-19,404.11,405.48,397.77,399.12,11562154.0
2024-04-22,400.08,402.85,395.75,400.96,8818346.0
2024-04-23,404.23,408.2,403.06,407.57,6525712.0
2024-04-24,409.56,412.47,406.78,409.06,6215999.0
2024-04-25,394.22,399.89,388.03,399.04,20949704.0
2024-04-26,412.1,413.0,405.76,406.32,16912409.0
2024-04-29,405.25,406.32,399.19,402.25,10325498.0
2024-04-30,401.49,402.16,389.17,389.33,12993262.0
2024-05-01,392.61,401.72,390.31,394.94,11796399.0
2024-05-02,397.56,399.93,394.65,397.84,7449633.0
2024-05-03,402.56,407.15,401.86,406.66,8205760.0
2024-05-06,408.7,413.93,406.37,413.54,7015107.0
